,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,crash_object,crash_building,crash_sidewalk,first_crash_step,first_crash_vehicle_step,first_out_of_road_step,crash_vehicle_steps,out_of_road_steps,route_completion,rss_unsafe_steps,rss_longitudinal_unsafe_steps,rss_lateral_unsafe_steps,rss_shield_steps,rss_longitudinal_shield_steps,rss_lateral_shield_steps,rss_spring_soft_steps,rss_longitudinal_spring_soft_steps,rss_lateral_spring_soft_steps,rss_attack_steps,rss_front_attack_steps,rss_lateral_attack_steps,rss_uncertainty_steps,rss_front_uncertainty_steps,rss_lateral_uncertainty_steps,rss_attack_delta_mean,rss_lateral_attack_delta_mean,rss_front_distance_noise_mean,rss_lateral_gap_noise_mean,rss_front_distance_raw_mean,rss_front_distance_attacked_mean,rss_front_distance_noisy_mean,rss_front_distance_used_mean,rss_lateral_gap_raw_mean,rss_lateral_gap_attacked_mean,rss_lateral_gap_noisy_mean,rss_lateral_gap_used_mean,rss_first_unsafe_step,rss_first_longitudinal_unsafe_step,rss_first_lateral_unsafe_step,rss_first_shield_step,rss_first_lateral_shield_step,rss_first_spring_soft_step,rss_first_attack_step,rss_first_front_attack_step,rss_first_lateral_attack_step,rss_first_uncertainty_step,rss_first_front_uncertainty_step,rss_first_lateral_uncertainty_step,episode,ckpt_index,env_id,num_ep_in_one_env
6,514,8.074968963928223,True,432.25646685374926,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9894773590511302,18,18,0,57,24,0,33,33,0,0,0,0,486,486,0,0.0,0.0,-0.049519761762726384,0.0,36.40046187082336,36.40046187082336,36.35094210906064,36.35094210906064,0.0,0.0,0.0,0.0,148,148,-1,106,-1,106,-1,-1,-1,1,1,-1,7,7200,1006,1
7,530,7.8822042281663665,True,433.6462547267984,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9897078890686547,28,4,24,33,10,16,7,7,0,0,0,0,404,404,24,0.0,0.0,-0.10011572915945861,-0.21410515110611228,55.18226982724467,55.18226982724467,55.08215409808489,55.08215409808489,0.7408231211352406,0.7408231211352406,0.5878144460991573,0.5878144460991573,165,165,332,148,334,175,-1,-1,-1,38,38,333,8,7200,1007,1
8,383,8.193655629466663,False,327.3748090041107,1.0,True,True,False,False,False,False,383,383,-1,1,0,0.8690448410497236,57,0,57,37,0,36,1,0,1,0,0,0,59,10,59,0.0,0.0,0.06387189011662175,-0.092334304606343,99.44349021677046,99.44349021677046,99.50736210688707,99.50736210688707,1.3496597898268667,1.3496597898268667,1.2623582325584226,1.2623582325584226,118,-1,118,119,119,131,-1,-1,-1,119,231,119,9,7200,1008,1
9,369,9.239390758520074,True,353.4085837103666,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.985196936475048,16,16,0,25,11,0,14,14,0,0,0,0,178,178,0,0.0,0.0,0.16876845731165718,0.0,37.401679841196,37.401679841196,37.570448298507756,37.570448298507756,0.0,0.0,0.0,0.0,219,219,-1,209,-1,223,-1,-1,-1,162,162,-1,10,7200,1009,1
10,398,7.887547991319051,True,325.9166288088295,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9856282767287191,12,12,0,26,12,0,14,14,0,0,0,0,363,363,0,0.0,0.0,-0.012582393583303141,0.0,37.27395622267959,37.27395622267959,37.26137382909637,37.26137382909637,0.0,0.0,0.0,0.0,110,110,-1,111,-1,183,-1,-1,-1,1,1,-1,11,7200,1010,1
11,431,7.908271964451756,True,350.57869585150206,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9832772259627872,13,13,0,16,11,0,5,5,0,0,0,0,224,224,1,0.0,0.0,0.09355590055174282,0.7858502056765106,33.19563883948459,33.19563883948459,33.28919474003633,33.28919474003633,5.123165705282627,5.123165705282627,5.909015910959138,5.909015910959138,74,74,-1,81,-1,81,-1,-1,-1,39,39,377,12,7200,1011,1
12,521,7.012870203048923,True,380.4298544129258,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9897468316269183,35,18,18,49,17,9,23,23,0,0,0,0,491,491,31,0.0,0.0,0.05332203153944059,0.05684215160588417,35.06386874312594,35.06386874312594,35.11719077466537,35.11719077466537,1.8161710199693244,1.8161710199693244,1.9034061118891188,1.9034061118891188,87,87,305,87,392,87,-1,-1,-1,1,1,305,13,7200,1012,1
13,503,6.715001012679172,True,348.63339013802414,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.979650630071133,21,17,4,47,18,3,26,26,0,0,0,0,350,348,14,0.0,0.0,0.11989287263723357,0.011803502416434726,33.06923964796995,33.06923964796995,33.18913252060719,33.18913252060719,3.096347979815872,3.096347979815872,3.1126953477245314,3.1126953477245314,131,131,283,108,285,108,-1,-1,-1,41,41,284,14,7200,1013,1
14,263,9.797553634821579,True,267.18065721492746,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9809796209793524,0,0,0,2,1,0,1,1,0,0,0,0,68,68,0,0.0,0.0,-0.03691715342100455,0.0,63.29008596684751,63.29008596684751,63.25316881342649,63.25316881342649,0.0,0.0,0.0,0.0,-1,-1,-1,201,-1,201,-1,-1,-1,156,156,-1,15,7200,1014,1
15,751,7.341197816642903,True,572.7470295428212,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9911146376426132,46,18,28,58,16,27,15,14,1,0,0,0,554,554,31,0.0,0.0,0.10987165888028647,-0.06499713265188765,44.43710989043009,44.43710989043009,44.546981549310445,44.546981549310445,1.6315322524497835,1.6315322524497835,1.5665351197978963,1.5665351197978963,163,163,455,97,456,106,-1,-1,-1,1,1,456,16,7200,1015,1
16,381,8.081851415062442,True,317.6562632656556,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9852678773199792,12,2,10,10,2,8,0,0,0,0,0,0,79,79,21,0.0,0.0,-0.19403659879097596,-0.01683111269702136,60.19215985097891,60.19215985097891,59.998123252187874,59.998123252187874,3.432585319993185,3.432585319993185,3.415754207296163,3.415754207296163,253,253,258,254,259,-1,-1,-1,-1,193,193,259,17,7200,1016,1
17,397,8.451328318979588,True,348.8652862661255,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9861010934825981,15,15,0,36,14,0,22,22,0,0,0,0,265,265,0,0.0,0.0,-0.041203179008234864,0.0,38.93034640903214,38.93034640903214,38.88914323002386,38.88914323002386,0.0,0.0,0.0,0.0,103,103,-1,62,-1,73,-1,-1,-1,38,38,-1,18,7200,1017,1
18,411,10.272046254962701,True,439.94086001450984,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9905058082846848,11,11,0,27,9,0,18,18,0,0,0,0,219,219,0,0.0,0.0,-0.023588488640528153,0.0,43.53120192234838,43.53120192234838,43.50761343370787,43.50761343370787,0.0,0.0,0.0,0.0,192,192,-1,190,-1,190,-1,-1,-1,132,132,-1,19,7200,1018,1
19,413,6.984113712473522,True,298.1187020633177,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9837001204296411,23,10,13,35,13,10,12,12,0,0,0,0,266,263,28,0.0,0.0,-0.022623151330885195,-0.02056705700516643,40.88513159551611,40.88513159551611,40.86250844418507,40.86250844418507,3.794934828362399,3.794934828362399,3.7743677713572334,3.7743677713572334,142,142,296,133,297,141,-1,-1,-1,67,67,284,20,7200,1019,1
20,349,6.863438792998609,True,248.28322627965093,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9801874733767747,29,0,29,26,0,26,0,0,0,0,0,0,110,78,33,0.0,0.0,-0.18858881960117427,-0.10090825857241367,47.48207073337577,47.48207073337577,47.29348191377462,47.29348191377462,1.6692540601935606,1.6692540601935606,1.5719908646452116,1.5719908646452116,143,-1,143,144,144,-1,-1,-1,-1,40,40,144,21,7200,1020,1
21,430,8.658013946225571,True,385.7005503871487,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9879123478917202,19,19,0,42,20,0,22,22,0,0,0,0,277,277,0,0.0,0.0,-0.08246363780027659,0.0,37.40543483753084,37.40543483753084,37.32297119973055,37.32297119973055,0.0,0.0,0.0,0.0,130,130,-1,131,-1,136,-1,-1,-1,38,38,-1,22,7200,1021,1
22,459,8.77523896657837,True,420.094524260462,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9900789322779977,39,3,36,17,2,14,1,1,0,0,0,0,194,194,41,0.0,0.0,-0.04363181020280396,0.11413982522837243,51.092780351953266,51.092780351953266,51.049148541750434,51.049148541750434,1.2995914218625442,1.2995914218625442,1.4137312470909171,1.4137312470909171,204,204,209,205,210,206,-1,-1,-1,204,204,210,23,7200,1022,1
23,392,7.881575010581037,True,319.82353474424224,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9834132355073018,27,5,23,9,4,5,0,0,0,0,0,0,50,19,34,0.0,0.0,0.7822894362052452,0.15854525413774612,14.646557728053907,14.646557728053907,15.428847164259151,15.428847164259151,1.8307923826879573,1.8307923826879573,1.9913244110368562,1.9913244110368562,146,308,146,152,152,-1,-1,-1,-1,147,308,147,24,7200,1023,1
24,565,8.765364042095129,True,517.6045739349818,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9923274805973928,40,0,40,36,0,36,0,0,0,0,0,0,165,139,53,0.0,0.0,-0.1042916811065504,-0.002490119662521075,91.65946732436689,91.65946732436689,91.5551756432603,91.5551756432603,1.985443227246129,1.985443227246129,1.9923844542501483,1.9923844542501483,209,-1,209,210,210,-1,-1,-1,-1,182,182,210,25,7200,1024,1
25,272,9.060079094873444,True,255.20458316618064,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9834483694748135,5,5,0,22,6,0,16,16,0,0,0,0,110,110,0,0.0,0.0,0.23922112036143392,0.0,50.729752391468345,50.729752391468345,50.9689735118298,50.9689735118298,0.0,0.0,0.0,0.0,198,198,-1,182,-1,182,-1,-1,-1,137,137,-1,26,7200,1025,1
26,648,7.258136569561584,True,486.6621045464137,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9893534437155436,29,24,5,70,28,1,41,41,0,0,0,0,497,493,11,0.0,0.0,0.14929033253083893,-0.1048974745038591,25.917616680099936,25.917616680099936,26.06690701263076,26.06690701263076,2.5745729369202306,2.5745729369202306,2.4696754624163715,2.4696754624163715,60,60,249,59,251,59,-1,-1,-1,36,36,250,27,7200,1026,1
27,416,7.982342559823469,True,344.90188368918416,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9853658779541322,4,4,0,5,5,0,0,0,0,0,0,0,177,177,14,0.0,0.0,-0.03741498654213806,-0.031504234944734505,54.108026492466145,54.108026492466145,54.07061150592402,54.07061150592402,3.3900542445483883,3.3900542445483883,3.358550009603654,3.358550009603654,132,132,-1,133,-1,-1,-1,-1,-1,132,132,276,28,7200,1027,1
28,237,9.538249006037246,True,234.79842885047591,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9797182327961107,7,7,0,14,5,0,9,9,0,0,0,0,123,123,0,0.0,0.0,-0.06536133883272527,0.0,54.022928538803555,54.022928538803555,53.95756719997087,53.95756719997087,0.0,0.0,0.0,0.0,121,121,-1,122,-1,122,-1,-1,-1,67,67,-1,29,7200,1028,1
29,295,8.905239270740285,True,272.7457151363322,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9811407214342145,10,0,10,10,0,10,0,0,0,0,0,0,10,0,10,0.0,0.0,0.0,0.18425820203464677,0.0,0.0,0.0,0.0,1.1739413185642111,1.1739413185642111,1.358199520598858,1.358199520598858,230,-1,230,231,231,-1,-1,-1,-1,231,-1,231,30,7200,1029,1
30,407,7.335873897091543,True,310.650202939868,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9815881371558028,20,9,11,21,10,1,10,10,0,0,0,0,238,238,21,0.0,0.0,0.029044092042379264,0.24511682985622948,33.06457202449647,33.06457202449647,33.093616116538826,33.093616116538826,3.932459614791216,3.932459614791216,4.177576444647444,4.177576444647444,150,150,309,147,311,150,-1,-1,-1,89,89,310,31,7200,1030,1
31,577,7.786232353358893,True,469.7160766160703,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9895798256077564,131,0,131,64,0,52,12,0,12,0,0,0,418,326,159,0.0,0.0,-0.18182853538919277,0.03825702723120555,73.52273410144039,73.52273410144039,73.34090556605106,73.34090556605106,1.4296947219071197,1.4296947219071197,1.4740770392337326,1.4740770392337326,148,-1,148,149,149,254,-1,-1,-1,1,1,149,32,7200,1031,1
32,361,7.707848778102282,True,288.8110047273021,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9820853085130166,21,9,12,17,7,10,0,0,0,0,0,0,48,38,18,0.0,0.0,-0.09940833162400034,0.07730188308024914,20.017438150192056,20.017438150192056,19.918029818568048,19.918029818568048,2.7212622954981347,2.7212622954981347,2.8236105388759025,2.8236105388759025,162,168,162,163,163,-1,-1,-1,-1,145,145,163,33,7200,1032,1
33,373,9.805888328269665,True,380.74106566868244,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9875862759880637,11,11,0,20,10,0,10,10,0,0,0,0,204,204,0,0.0,0.0,-0.07730810097407274,0.0,51.32141862196672,51.32141862196672,51.244110520992685,51.244110520992685,0.0,0.0,0.0,0.0,187,187,-1,185,-1,185,-1,-1,-1,122,122,-1,34,7200,1033,1
34,730,7.273031911647703,True,552.7585496427545,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9897083744861772,38,33,5,66,34,2,30,30,0,0,0,0,531,517,14,0.0,0.0,-0.048601046544155584,0.1428094660955443,27.664713908362916,27.664713908362916,27.616112861818774,27.616112861818774,3.0637395314223057,3.0637395314223057,3.2065489975178503,3.2065489975178503,76,148,76,77,77,214,-1,-1,-1,77,137,77,35,7200,1034,1
35,450,8.183357062521438,True,382.61115531881853,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9860919844923304,15,15,0,52,19,0,33,33,0,0,0,0,384,384,0,0.0,0.0,-0.0977304351233042,0.0,34.96219350614219,34.96219350614219,34.864463071018896,34.864463071018896,0.0,0.0,0.0,0.0,119,119,-1,120,-1,131,-1,-1,-1,39,39,-1,36,7200,1035,1
36,390,6.836886149662804,True,278.1898150351988,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9821975542992866,20,20,0,47,20,0,27,27,0,0,0,0,362,362,0,0.0,0.0,-0.03948488183641622,0.0,27.976267076164454,27.976267076164454,27.936782194327947,27.936782194327947,0.0,0.0,0.0,0.0,64,64,-1,62,-1,62,-1,-1,-1,1,1,-1,37,7200,1036,1
37,415,8.15062304256926,True,351.45159374456773,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9852938031245403,14,14,0,29,20,0,9,9,0,0,0,0,310,310,0,0.0,0.0,-0.08279692091429398,0.0,36.796633120011414,36.796633120011414,36.71579678015606,36.71579678015606,0.0,0.0,0.0,0.0,157,157,-1,158,-1,310,-1,-1,-1,61,61,-1,38,7200,1037,1
38,626,6.610342943834622,True,430.10072132733956,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9870344727575351,39,17,22,42,16,16,10,4,6,0,0,0,510,510,31,0.0,0.0,0.01588698941742492,0.27499307174228427,42.063706442515404,42.063706442515404,42.08224048612462,42.08224048612462,2.3897373264041026,2.3897373264041026,2.6647303981463866,2.6647303981463866,142,244,142,144,145,144,-1,-1,-1,1,1,142,39,7200,1038,1
39,387,7.839568822731752,True,315.02102252850324,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9837263922373444,5,3,2,2,2,0,0,0,0,0,0,0,236,236,3,0.0,0.0,-0.18329409535081037,0.36860460966530023,64.3908248373496,64.3908248373496,64.20753074199882,64.20753074199882,1.9590729213311182,1.9590729213311182,2.3276775309964184,2.3276775309964184,164,285,164,286,-1,-1,-1,-1,-1,1,1,164,40,7200,1039,1
40,335,9.803934938651683,True,340.6622125580007,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9853142930430097,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0.0,0.0,-0.02471684850981562,0.0,75.2364140075191,75.2364140075191,75.21169715900928,75.21169715900928,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,39,-1,41,7200,1040,1
41,380,7.641197188184372,True,302.79374962778815,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9862220667651489,16,16,0,20,14,0,6,6,0,0,0,0,284,284,0,0.0,0.0,-0.10633769587697915,0.0,41.764656261518944,41.764656261518944,41.65831856564202,41.65831856564202,0.0,0.0,0.0,0.0,135,135,-1,134,-1,134,-1,-1,-1,39,39,-1,42,7200,1041,1
42,355,7.969672495722126,True,293.5001781572825,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9856185725615694,20,20,0,34,13,0,21,21,0,0,0,0,208,208,0,0.0,0.0,0.003064921879320367,0.0,35.3380296094602,35.3380296094602,35.34109453133941,35.34109453133941,0.0,0.0,0.0,0.0,154,154,-1,155,-1,170,-1,-1,-1,119,119,-1,43,7200,1042,1
43,626,7.250073308563832,True,471.42276744231407,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9880937339827249,22,16,6,39,20,5,14,13,1,0,0,0,533,533,10,0.0,0.0,-0.04659399354271955,-0.032151598713482575,41.62773110737872,41.62773110737872,41.58113711383592,41.58113711383592,1.7975937485611713,1.7975937485611713,1.7900578208362572,1.7900578208362572,115,115,280,106,281,109,-1,-1,-1,41,41,281,44,7200,1043,1
44,300,9.331158112014814,True,291.32405184038754,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9827275104690516,3,3,0,12,4,0,8,8,0,0,0,0,214,214,0,0.0,0.0,0.08124774201587408,0.0,58.489771109060406,58.489771109060406,58.57101885107627,58.57101885107627,0.0,0.0,0.0,0.0,216,216,-1,207,-1,216,-1,-1,-1,1,1,-1,45,7200,1044,1
45,537,7.783251210998414,True,433.20704271940053,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9889648582559537,25,25,0,29,19,0,10,10,0,0,0,0,488,488,0,0.0,0.0,0.029770072423759456,0.0,37.683194224447504,37.683194224447504,37.71296429687126,37.71296429687126,0.0,0.0,0.0,0.0,90,90,-1,85,-1,85,-1,-1,-1,1,1,-1,46,7200,1045,1
46,711,7.523162372730041,True,556.1028517814898,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9919661065524931,37,23,14,71,33,14,24,24,0,0,0,0,598,598,14,0.0,0.0,-0.1416342356459582,-0.1914887309125106,29.87072287562718,29.87072287562718,29.729088639981253,29.729088639981253,0.4136118272886891,0.4136118272886891,0.4036422152728023,0.4036422152728023,130,130,262,131,263,136,-1,-1,-1,38,38,263,47,7200,1046,1
47,263,8.421101457069918,True,229.8298049349348,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9768107408667691,11,6,5,15,5,5,5,5,0,0,0,0,224,219,5,0.0,0.0,0.013463663620429367,-0.24674050065890415,51.90784608385291,51.90784608385291,51.92130974747335,51.92130974747335,1.3569493699194017,1.3569493699194017,1.1102088692604977,1.1102088692604977,106,106,231,106,232,106,-1,-1,-1,1,1,232,48,7200,1047,1
48,558,6.867896389078081,True,395.8825698049563,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9821996537971839,33,17,18,40,15,8,18,18,0,0,0,0,388,388,25,0.0,0.0,0.17808824472441745,0.01399120424519182,28.495720642149113,28.495720642149113,28.673808886873523,28.673808886873523,2.620007398760841,2.620007398760841,2.6339986030060323,2.6339986030060323,91,91,363,96,370,136,-1,-1,-1,90,90,358,49,7200,1048,1
49,429,7.8196448447365166,True,347.436934830453,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9872243560812186,15,14,1,48,18,1,29,29,0,0,0,0,336,333,3,0.0,0.0,-0.11366315715855242,0.09206064404761065,36.06694061582154,36.06694061582154,35.953277458663,35.953277458663,5.3168144311127365,5.3168144311127365,5.4088750751603465,5.4088750751603465,77,77,385,59,386,73,-1,-1,-1,1,1,374,50,7200,1049,1
0,457,6.743785188640332,True,319.82330840343883,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9844585932521879,38,11,30,33,9,18,6,5,1,0,0,0,364,344,61,0.0,0.0,-0.014030850901682766,-0.0702712640205556,48.54325706149334,48.54325706149334,48.529226210591744,48.529226210591744,2.9298253093578532,2.9298253093578532,2.8595540453372985,2.8595540453372985,164,164,207,165,209,168,-1,-1,-1,1,1,205,1,7400,1000,1
1,398,7.410406684910813,True,303.77240186830244,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9791895589336679,12,4,8,9,4,5,0,0,0,0,0,0,62,62,12,0.0,0.0,0.40976412892353437,-0.05611335816866652,37.2530796734124,37.2530796734124,37.66284380233593,37.66284380233593,2.3513681267962685,2.3513681267962685,2.3078573595455634,2.3078573595455634,169,169,184,170,185,-1,-1,-1,-1,169,169,185,2,7400,1001,1
2,485,7.862764563579212,True,396.37106608512374,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9877112527944432,18,18,0,49,18,0,31,31,0,0,0,0,415,415,0,0.0,0.0,0.07942042391306608,0.0,28.287483397574466,28.287483397574466,28.366903821487544,28.366903821487544,0.0,0.0,0.0,0.0,87,87,-1,68,-1,68,-1,-1,-1,43,43,-1,3,7400,1002,1
3,239,8.476045363886747,False,209.63234649893764,1.0,True,True,False,False,False,False,239,239,-1,1,0,0.5029638887872708,16,4,12,21,5,9,7,7,0,0,0,0,239,234,11,0.0,0.0,0.0019179731297974518,0.02272238684947679,55.14432038465964,55.14432038465964,55.14623835778948,55.14623835778948,2.9837196547776204,2.9837196547776204,3.0064420416270976,3.0064420416270976,86,86,228,87,229,88,-1,-1,-1,1,1,229,4,7400,1003,1
4,505,9.390630119493862,True,494.3405341580273,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9908997614142272,25,7,18,24,5,9,10,8,2,0,0,0,326,326,26,0.0,0.0,0.07061377602786631,-0.023157979445435968,42.64489692360248,42.64489692360248,42.71551069963034,42.71551069963034,2.042118300928685,2.042118300928685,2.018960321483249,2.018960321483249,188,188,255,190,261,190,-1,-1,-1,142,142,256,5,7400,1004,1
5,497,7.182685503068493,True,368.5425654817593,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9825097518806406,7,7,0,16,15,0,1,1,0,0,0,0,239,235,4,0.0,0.0,-0.12545765491617264,-0.2694950341830418,27.15581622591441,27.15581622591441,27.030358570998214,27.030358570998214,3.395755244600931,3.395755244600931,3.126260210417889,3.126260210417889,149,149,-1,107,-1,155,-1,-1,-1,105,105,431,6,7400,1005,1
6,514,8.061225182756928,True,432.4363153387094,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9898716306881185,17,17,0,60,22,0,38,38,0,0,0,0,475,475,0,0.0,0.0,-0.0682920297395116,0.0,37.718734404653915,37.718734404653915,37.65044237491441,37.65044237491441,0.0,0.0,0.0,0.0,144,144,-1,108,-1,122,-1,-1,-1,1,1,-1,7,7400,1006,1
7,549,7.6023084359919775,True,434.02131667801297,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9887753009969019,25,12,13,42,12,9,21,21,0,0,0,0,456,456,14,0.0,0.0,0.10001272418253465,0.0181147079818772,50.79795423270624,50.79795423270624,50.89796695688871,50.89796695688871,0.7302772125391085,0.7302772125391085,0.7659244059532349,0.7659244059532349,156,156,298,149,299,159,-1,-1,-1,40,40,299,8,7400,1007,1
8,384,8.151540612114477,False,327.3219426907826,1.0,True,True,False,False,False,False,384,384,-1,1,0,0.869597098759117,32,0,32,32,0,30,2,0,2,0,0,0,35,11,35,0.0,0.0,0.8365190523371454,-0.05571914535404814,99.36444775345217,99.36444775345217,100.2009668057893,100.2009668057893,1.6202617905776877,1.6202617905776877,1.579480012168679,1.579480012168679,123,-1,123,124,124,137,-1,-1,-1,123,246,123,9,7400,1008,1
9,373,9.128440150814935,True,353.1732369587115,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9845111202445229,5,5,0,25,10,0,15,15,0,0,0,0,180,180,0,0.0,0.0,-0.032784448085831905,0.0,38.58674140963992,38.58674140963992,38.5539569615542,38.5539569615542,0.0,0.0,0.0,0.0,222,222,-1,213,-1,213,-1,-1,-1,164,164,-1,10,7400,1009,1
10,404,7.759054394521489,True,325.5037962729183,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9842448057620662,15,15,0,33,13,0,20,20,0,0,0,0,374,374,0,0.0,0.0,-0.07176922555595634,0.0,36.49782106912582,36.49782106912582,36.42605184356983,36.42605184356983,0.0,0.0,0.0,0.0,112,112,-1,113,-1,218,-1,-1,-1,1,1,-1,11,7400,1010,1
11,439,7.807900759617342,True,354.4308165103885,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9826654174562741,6,5,1,14,10,1,3,3,0,0,0,0,240,240,3,0.0,0.0,-0.0020847997729187264,0.04485010727757429,34.56635527728857,34.56635527728857,34.56427047751564,34.56427047751564,5.03831395279084,5.03831395279084,5.083164060068413,5.083164060068413,115,115,395,80,396,176,-1,-1,-1,37,37,384,12,7400,1011,1
12,520,6.983316043612397,True,378.20737838557517,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9887210006468471,24,16,10,28,21,4,5,5,0,0,0,0,491,491,15,0.0,0.0,-0.12423055953398444,-0.12836552362536788,34.527289377933,34.527289377933,34.403058818399,34.403058818399,1.2680648195750381,1.2680648195750381,1.1961861444843251,1.1961861444843251,89,89,389,90,393,196,-1,-1,-1,1,1,311,13,7400,1012,1
13,525,6.433861783965772,True,349.40448267202447,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9801882899359854,32,24,8,37,16,5,16,16,0,0,0,0,326,325,8,0.0,0.0,0.022309336947587213,-0.05226784732546834,33.12331625750936,33.12331625750936,33.145625594456995,33.145625594456995,0.5026791225067134,0.5026791225067134,0.5470822609991538,0.5470822609991538,111,111,285,113,286,118,-1,-1,-1,44,44,286,14,7400,1013,1
14,270,9.539178617399015,True,267.52683418501726,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.978129986794713,0,0,0,1,1,0,0,0,0,0,0,0,67,67,0,0.0,0.0,0.017303319022597817,0.0,65.01352915960598,65.01352915960598,65.03083247862855,65.03083247862855,0.0,0.0,0.0,0.0,-1,-1,-1,215,-1,-1,-1,-1,-1,160,160,-1,15,7400,1014,1
15,747,7.3358102885029,True,567.5727317653128,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9901788731185339,30,8,22,57,16,24,17,16,1,0,0,0,551,551,28,0.0,0.0,0.0942655314491776,-0.16887257758446328,46.209724942927394,46.209724942927394,46.30440503648702,46.30440503648702,1.9781010646185464,1.9781010646185464,1.8092284870340833,1.8092284870340833,160,160,461,106,459,106,-1,-1,-1,1,1,459,16,7400,1015,1
16,267,9.423308426736194,False,259.5379158528984,1.0,True,True,False,False,False,False,267,267,-1,1,0,0.8281027207021747,7,0,7,4,1,3,0,0,0,0,0,0,51,51,6,0.0,0.0,0.14672303619938432,-0.12758583554972663,79.23855945934619,79.23855945934619,79.38528249554554,79.38528249554554,3.8341273202132906,3.8341273202132906,3.7065414846635645,3.7065414846635645,261,-1,261,263,264,-1,-1,-1,-1,196,196,262,17,7400,1016,1
17,394,8.482768362316698,True,348.1563559918059,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9855780619739682,16,15,1,31,12,1,18,18,0,0,0,0,270,269,1,0.0,0.0,0.12085986026125121,0.1436127884449413,42.131266664389614,42.131266664389614,42.25212652465084,42.25212652465084,1.6759956530283702,1.6759956530283702,1.8196084414733114,1.8196084414733114,65,65,386,59,387,59,-1,-1,-1,36,36,387,18,7400,1017,1
